z,p,k,epsilon
0,0.647992,0.7832728,5.992228
0.7040816,0.6320341,1.004808,0.487723
1.408163,0.507851,0.986405,0.2829126
2.112245,0.4714727,0.9179021,0.1911291
2.816327,0.4321409,0.8767716,0.1522088
3.520408,0.385399,0.8534714,0.1302315
4.22449,0.3268295,0.8043176,0.09799995
4.928571,0.3117458,0.737778,0.06767596
5.632653,0.2726478,0.6818836,0.0495115
6.336735,0.29124,0.6299218,0.03722388
7.040816,0.2513875,0.5917699,0.02966596
7.744898,0.2027302,0.5619276,0.02447977
8.44898,0.151979,0.5383403,0.02073684
9.153061,0.1023673,0.5193568,0.01792836
9.857143,0.05653341,0.5038323,0.01575388
10.56122,0.01578219,0.4910106,0.01403445
11.26531,-0.0188096,0.4802356,0.01264308
11.96939,-0.04768515,0.471087,0.0114958
12.67347,-0.07126163,0.4632488,0.01053644
13.37755,-0.09023884,0.4564294,0.00971888
14.08163,-0.105377,0.4505796,0.009029549
14.78571,-0.1163322,0.4458815,0.008485491
15.4898,-0.1249281,0.4407335,0.007899547
16.19388,-0.1309298,0.4366171,0.007438516
16.89796,-0.1342847,0.4328099,0.007026257
17.60204,-0.137001,0.4293894,0.006659609
18.30612,-0.1373032,0.4261901,0.006328214
19.0102,-0.1370166,0.4232511,0.006030258
19.71429,-0.1360437,0.4204962,0.0057592
20.41837,-0.1338324,0.4178635,0.005510437
21.12245,-0.1310768,0.4153902,0.005284379
21.82653,-0.1279156,0.4134253,0.005109821
22.53061,-0.1243273,0.410862,0.00488949
23.23469,-0.1203236,0.4086019,0.004705758
23.93878,-0.1171416,0.4064341,0.004536903
24.64286,-0.111335,0.4044305,0.004383636
25.34694,-0.107481,0.4024629,0.004239977
26.05102,-0.1039455,0.4005736,0.004109464
26.7551,-0.09829022,0.3987677,0.003986734
27.45918,-0.09412765,0.3970026,0.003870863
28.16327,-0.09004173,0.3953277,0.003766904
28.86735,-0.08445903,0.3937313,0.003668953
29.57143,-0.08003466,0.3921893,0.003577007
30.27551,-0.07570854,0.3907524,0.0034953
30.97959,-0.07019153,0.3893943,0.003418538
31.68367,-0.0655725,0.3881175,0.003348216
32.38776,-0.06107387,0.3869484,0.003285939
33.09184,-0.05578175,0.3858539,0.003227821
33.79592,-0.05088332,0.3848917,0.003177829
34.5,-0.04628802,0.3840209,0.00313334
